"GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","IJC_SAMPLE_1","SJC_SAMPLE_1","IJC_SAMPLE_2","SJC_SAMPLE_2","IncFormLen","SkipFormLen","PValue","FDR","IncLevel1","IncLevel2","IncLevelDifference"
"ENSG00000147862","NFIB","9","-",14116180,14116346,14087599,14088326,14120439,14120624,"15,6,13","6,3,0","0,0,2","1,9,1",315,149,9.23e-06,0.001347515,"0.542,0.486,1.0","0.0,0.0,0.486",0.514
"ENSG00000120913","PDLIM2","8","+",22585320,22585399,22585016,22585162,22589595,22589741,"4,2,2","0,0,0","20,3,3","3,3,6",228,149,3.39e-05,0.004114019,"1.0,1.0,1.0","0.813,0.395,0.246",0.515
"ENSG00000169169","CPT1C","19","+",49691820,49691889,49691115,49691340,49692238,49692393,"66,91,61","24,0,0","88,188,194","110,208,225",218,149,3.13e-12,1.35e-09,"0.653,1.0,1.0","0.353,0.382,0.371",0.516
"ENSG00000123600","METTL8","2","-",171414602,171414726,171392042,171392197,171433882,171434087,"30,7,9","0,1,9","8,1,3","8,7,8",273,149,0.000566927,0.042751449,"1.0,0.793,0.353","0.353,0.072,0.17",0.517
"ENSG00000110841","PPFIBP1","12","+",27677063,27677096,27676427,27676599,27679488,27679639,"206,248,157","17,36,18","79,147,50","127,126,118",182,149,0,0,"0.908,0.849,0.877","0.337,0.489,0.258",0.517
"ENSG00000198625","MDM4","1","+",204537429,204537497,204532190,204532246,204538208,204538308,"14,33,17","5,1,5","12,11,0","13,13,14",217,149,1.67e-05,0.002246865,"0.658,0.958,0.7","0.388,0.367,0.0",0.52
"ENSG00000100211","CBY1","22","+",38656955,38657143,38656639,38656750,38665545,38665685,"31,44,25","8,1,4","19,12,1","11,17,5",337,149,3.84e-05,0.004588754,"0.631,0.951,0.734","0.433,0.238,0.081",0.521
"ENSG00000180530","NRIP1","21","-",15014343,15014466,14961234,14968526,15043494,15043574,"80,86,41","2,0,20","0,8,16","5,15,4",272,149,0.000206288,0.018639595,"0.956,1.0,0.529","0.0,0.226,0.687",0.524
"ENSG00000131018","SYNE1","6","-",152145486,152145555,152143622,152143765,152148044,152148378,"147,108,95","14,7,2","60,62,79","71,69,68",218,149,0,0,"0.878,0.913,0.97","0.366,0.38,0.443",0.524
"ENSG00000164978","NUDT2","9","+",34336299,34336341,34329505,34329599,34338712,34338847,"32,18,16","23,0,11","4,7,11","46,31,25",191,149,1.21e-05,0.001706533,"0.52,1.0,0.532","0.064,0.15,0.256",0.527
"ENSG00000093167","LRRFIP2","3","-",37072789,37072882,37063741,37063791,37075023,37075116,"22,20,21","0,0,8","4,4,9","6,6,7",242,149,3.07e-05,0.003749395,"1.0,1.0,0.618","0.291,0.291,0.442",0.531
"ENSG00000140859","KIFC3","16","-",57788574,57788713,57772222,57772288,57794998,57795141,"85,85,58","31,15,15","31,28,42","131,148,85",288,149,0,0,"0.587,0.746,0.667","0.109,0.089,0.204",0.533
"ENSG00000149050","ZNF214","11","-",7019682,7019745,7002708,7002851,7020072,7020235,"5,13,13","0,0,0","5,6,4","3,7,3",212,149,5.65e-09,1.63e-06,"1.0,1.0,1.0","0.539,0.376,0.484",0.534
"ENSG00000111424","VDR","12","-",47899836,47899958,47882693,47882774,47904954,47905016,"1,4,1","0,0,0","21,27,2","9,8,5",271,149,2.69e-08,6.55e-06,"1.0,1.0,1.0","0.562,0.65,0.18",0.536
"ENSG00000130779","CLIP1","12","-",122351110,122351143,122347374,122347479,122352725,122352786,"7,25,27","8,8,15","5,0,1","46,54,22",182,149,3.21e-14,1.75e-11,"0.417,0.719,0.596","0.082,0.0,0.036",0.538
"ENSG00000138798","EGF","4","+",109994732,109994880,109988583,109988709,109999678,109999846,"6,1,3","0,0,0","4,13,16","2,7,12",297,149,1.22e-15,7.5e-13,"1.0,1.0,1.0","0.501,0.482,0.401",0.539
"ENSG00000187860","CCDC157","22","+",30375485,30375663,30373922,30374091,30376258,30376347,"7,4,3","0,0,0","4,2,17","3,7,1",327,149,0.00012077,0.011999233,"1.0,1.0,1.0","0.378,0.115,0.886",0.54
"ENSG00000130590","SAMD10","20","-",63978244,63978361,63977224,63977406,63979376,63979642,"19,3,11","0,0,0","12,9,16","7,8,9",266,149,1.11e-16,7.37e-14,"1.0,1.0,1.0","0.49,0.387,0.499",0.541
"ENSG00000114098","ARMC8","3","+",138188400,138188530,138187317,138187599,138209816,138209893,"71,37,42","0,0,0","38,34,28","14,29,24",279,149,0,0,"1.0,1.0,1.0","0.592,0.385,0.384",0.546
"ENSG00000123106","CCDC91","12","+",28226139,28226199,28225794,28225861,28257201,28257245,"11,21,12","0,0,15","7,6,3","14,22,5",209,149,5.64e-05,0.006301251,"1.0,1.0,0.363","0.263,0.163,0.3",0.546
"ENSG00000125826","RBCK1","20","+",420870,421006,419557,419731,422126,422238,"29,28,31","0,0,0","3,20,11","8,9,3",285,149,8.5e-09,2.32e-06,"1.0,1.0,1.0","0.164,0.537,0.657",0.547
"ENSG00000117114","ADGRL2","1","+",81987288,81987341,81986900,81987029,81990390,81990681,"16,13,10","0,0,0","2,28,37","16,14,13",202,149,1.96e-08,4.88e-06,"1.0,1.0,1.0","0.084,0.596,0.677",0.548
"ENSG00000163297","ANTXR2","4","-",80121147,80121277,80097736,80097961,80125385,80125454,"1,12,7","0,0,1","2,2,3","2,2,2",279,149,4.68e-05,0.005343471,"1.0,1.0,0.789","0.348,0.348,0.445",0.549
"ENSG00000205853","RFPL3S","22","-",32362971,32363058,32359905,32360839,32367689,32367714,"2,2,3","2,1,0","2,0,0","3,11,1",236,149,0.000468372,0.037126339,"0.387,0.558,1.0","0.296,0.0,0.0",0.55
"ENSG00000167733","HSD11B1L","19","+",5686415,5686527,5684818,5684905,5686899,5686991,"5,2,5","0,2,2","3,0,0","4,10,6",261,149,5.93e-05,0.006528867,"1.0,0.363,0.588","0.3,0.0,0.0",0.55
"ENSG00000163964","PIGX","3","+",196721176,196721356,196717808,196717954,196722414,196722556,"2,31,19","0,0,0","2,1,3","3,0,11",329,149,7.83e-05,0.008294532,"1.0,1.0,1.0","0.232,1.0,0.11",0.553
"ENSG00000163867","ZMYM6","1","-",35031266,35031337,35030546,35030713,35031630,35031690,"4,10,7","5,0,4","0,4,0","10,9,11",220,149,4.26e-05,0.004982514,"0.351,1.0,0.542","0.0,0.231,0.0",0.554
"ENSG00000283537","AC073264.3","7","+",143623761,143624398,143620951,143621020,143643863,143644128,"2,6,9","0,0,0","9,2,2","8,2,0",786,149,0.000177436,0.016402201,"1.0,1.0,1.0","0.176,0.159,1.0",0.555
"ENSG00000146963","LUC7L2","7","+",139375508,139375583,139374400,139374471,139376061,139376156,"18,21,14","7,3,1","1,8,18","18,14,20",224,149,3.04e-06,0.00050703,"0.631,0.823,0.903","0.036,0.275,0.374",0.557
"ENSG00000118307","CASC1","12","-",25144364,25144677,25123210,25123286,25147000,25147104,"1,1,3","0,0,0","14,21,32","5,17,8",462,149,0,0,"1.0,1.0,1.0","0.475,0.285,0.563",0.559
"ENSG00000111554","MDM1","12","-",68316580,68316610,68316077,68316253,68321346,68321446,"8,13,6","10,0,6","0,2,0","12,8,4",179,149,1.12e-06,0.000202416,"0.4,1.0,0.454","0.0,0.172,0.0",0.561
"ENSG00000132970","WASF3","13","+",26680034,26680201,26676548,26676724,26681053,26681320,"37,20,21","12,14,0","6,13,2","26,29,34",316,149,6.1e-06,0.000944897,"0.592,0.402,1.0","0.098,0.174,0.027",0.565
"ENSG00000175471","MCTP1","5","-",94917895,94917973,94912805,94912976,94931952,94931991,"78,63,58","10,18,20","9,32,13","56,75,40",227,149,0,0,"0.837,0.697,0.656","0.095,0.219,0.176",0.567
"ENSG00000114439","BBX","3","+",107789786,107789876,107778370,107778519,107791239,107791299,"149,129,72","10,9,0","63,70,2","41,34,37",239,149,8.91e-09,2.41e-06,"0.903,0.899,1.0","0.489,0.562,0.033",0.573
"ENSG00000151914","DST","6","-",56468981,56468999,56466077,56466195,56469882,56469957,"125,611,691,167","89,36,25","233,509,352","377,495,670",167,149,0,0,"0.926,0.967,0.977","0.355,0.478,0.319",0.573
"ENSG00000204852","TCTN1","12","+",110634395,110634463,110632471,110632559,110636480,110636501,"12,16,11","0,10,1","2,4,5","12,8,7",217,149,4.38e-05,0.005085796,"1.0,0.523,0.883","0.103,0.256,0.329",0.573
"ENSG00000183570","PCBP3","21","+",45668873,45669032,45643709,45643868,45735391,45735429,"13,18,13","0,0,0","22,12,31","14,12,14",308,149,2.22e-16,1.43e-13,"1.0,1.0,1.0","0.432,0.326,0.517",0.575
"ENSG00000224897","POT1-AS1","7","+",125000681,125001012,124940279,124940385,125020332,125020413,"2,10,16","0,0,0","13,4,5","0,12,7",480,149,0.000206503,0.018639595,"1.0,1.0,1.0","1.0,0.094,0.181",0.575
"ENSG00000285090","AC002074.1","7","-",94390627,94390746,94307558,94307649,94391404,94391533,"5,10,4","2,2,0","2,27,4","14,19,28",268,149,0.000225652,0.020061428,"0.582,0.735,1.0","0.074,0.441,0.074",0.576
"ENSG00000130023","ERMARD","6","+",169775939,169776065,169769539,169769713,169781329,169781516,"1,1,4","0,0,0","7,2,0","0,3,12",275,149,0.000256816,0.022494075,"1.0,1.0,1.0","1.0,0.265,0.0",0.578
"ENSG00000005801","ZNF195","11","-",3361742,3368855,3358102,3360565,3370974,3371070,"58,311,811,244","3,6,2","3,648,791,019","36,41,47",7262,149,0,0,"0.799,0.802,0.927","0.172,0.305,0.308",0.581
"ENSG00000008311","AASS","7","-",122082787,122082891,122081499,122081595,122086011,122086153,"25,40,19","1,3,13","2,27,18","34,68,23",253,149,6.62e-07,0.000128283,"0.936,0.887,0.463","0.033,0.19,0.315",0.583
"ENSG00000108433","GOSR2","17","+",46931104,46931207,46929519,46929584,46935028,46935169,"10,10,10","2,5,2","0,2,0","4,3,6",252,149,1.36e-07,2.92e-05,"0.747,0.542,0.747","0.0,0.283,0.0",0.584
"ENSG00000169169","CPT1C","19","+",49691660,49691770,49691111,49691340,49692238,49692393,"32,56,41","24,0,0","82,95,79","110,208,225",259,149,7.29e-08,1.64e-05,"0.434,1.0,1.0","0.3,0.208,0.168",0.586
"ENSG00000163138","PACRGL","4","+",20701757,20701884,20700465,20700611,20704465,20704524,"6,4,3","2,0,0","6,9,4","7,10,8",276,149,3.78e-05,0.004530328,"0.618,1.0,1.0","0.316,0.327,0.213",0.587
"ENSG00000095637","SORBS1","10","-",95414493,95414862,95410632,95410777,95421960,95422073,"14,13,14","0,2,0","0,8,12","10,7,2",518,149,1.31e-06,0.000234007,"1.0,0.652,1.0","0.0,0.247,0.633",0.591
"ENSG00000005801","ZNF195","11","-",3360719,3360788,3357927,3360565,3370974,3371070,"11,14,28","3,6,2","15,7,10","36,41,47",218,149,7.3e-11,2.65e-08,"0.715,0.615,0.905","0.222,0.104,0.127",0.594
"ENSG00000237596","AL138828.1","6","-",136047308,136047484,136012630,136012713,136064380,136064638,"27,40,23","2,4,0","0,6,1","3,2,1",325,149,0.000564896,0.04264769,"0.861,0.821,1.0","0.0,0.579,0.314",0.596
"ENSG00000178386","ZNF223","19","+",44063264,44063566,44060748,44060841,44066063,44066219,"26,45,17","0,13,9","0,11,4","19,71,16",451,149,2.48e-07,5.15e-05,"1.0,0.533,0.384","0.0,0.049,0.076",0.597
"ENSG00000130396","AFDN","6","+",167913402,167913423,167911283,167911489,167914167,167914313,"57,57,48","24,2,0","10,23,5","30,31,15",170,149,2.31e-11,9.01e-09,"0.675,0.962,1.0","0.226,0.394,0.226",0.597
"ENSG00000145012","LPP","3","+",188341662,188341719,188225404,188225527,188406111,188406313,"10,2,8","0,0,0","1,8,1","4,0,13",206,149,0.000573344,0.043035827,"1.0,1.0,1.0","0.153,1.0,0.053",0.598
"ENSG00000175029","CTBP2","10","-",125133511,125133612,125038996,125039155,125160318,125160499,"19,9,9","6,33,0","0,0,0","9,17,20",250,149,4.01e-05,0.004739644,"0.654,0.14,1.0","0.0,0.0,0.0",0.598
"ENSG00000137501","SYTL2","11","-",85717482,85717726,85714412,85714507,85718789,85718843,"68,80,50","19,0,5","37,51,59","102,84,63",393,149,7.37e-11,2.67e-08,"0.576,1.0,0.791","0.121,0.187,0.262",0.599
"ENSG00000173818","ENDOV","17","+",80421827,80421962,80415452,80415821,80423519,80423632,"16,9,19","0,0,19","4,6,20","25,26,19",284,149,0.000148468,0.014271811,"1.0,1.0,0.344","0.077,0.108,0.356",0.601
"ENSG00000088305","DNMT3B","20","+",32806208,32806327,32802384,32802470,32807761,32809356,"14,51,46","3,15,8","1,6,25","43,19,70",268,149,0,0,"0.722,0.654,0.762","0.013,0.149,0.166",0.603
"ENSG00000028203","VEZT","12","+",95257153,95257239,95251939,95252071,95266356,95266632,"4,7,4","0,0,7","1,0,2","11,11,2",235,149,1.61e-05,0.002174656,"1.0,1.0,0.266","0.054,0.0,0.388",0.608
"ENSG00000251141","MRPS30-DT","5","-",44777908,44777992,44776755,44777328,44786825,44786952,"16,7,8","0,0,0","5,3,5","5,3,5",233,149,1.01e-10,3.61e-08,"1.0,1.0,1.0","0.39,0.39,0.39",0.61
"ENSG00000165487","MICU2","13","-",21496051,21496160,21492699,21493353,21510003,21510101,"2,2,2","0,0,0","1,1,0","0,3,1",258,149,0.000335436,0.027993005,"1.0,1.0,1.0","1.0,0.161,0.0",0.613
"ENSG00000100503","NIN","14","-",50756491,50758630,50754741,50754867,50759856,50760359,"118,514,941,048","9,4,9","499,610,357","60,88,76",2288,149,0,0,"0.896,0.961,0.883","0.351,0.311,0.234",0.615
"ENSG00000218739","CEBPZOS","2","+",37198493,37198672,37196504,37196520,37199703,37199819,"69,95,67","34,0,0","50,60,47","79,114,78",328,149,7.92e-10,2.56e-07,"0.48,1.0,1.0","0.223,0.193,0.215",0.616
"ENSG00000185728","YTHDF3","8","+",63172652,63172798,63169386,63169411,63186146,63186261,"23,15,4","8,0,0","5,0,4","3,8,5",295,149,0.000137943,0.013479053,"0.592,1.0,1.0","0.457,0.0,0.288",0.616
"ENSG00000196296","ATP2A1","16","+",28903699,28903741,28903322,28903440,28904179,28904464,"8,20,12","0,0,0","1,0,2","0,3,10",191,149,3.35e-05,0.004073313,"1.0,1.0,1.0","1.0,0.0,0.135",0.622
"ENSG00000026508","CD44","11","+",35208104,35208206,35206111,35206243,35214851,35214914,"112,100,95","0,6,0","14,21,12","20,30,9",251,149,0,0,"1.0,0.908,1.0","0.294,0.294,0.442",0.626
"ENSG00000197343","ZNF655","7","+",99562367,99562494,99560532,99560695,99572244,99576453,"51,38,48","0,1,0","14,19,11","11,33,8",276,149,0,0,"1.0,0.954,1.0","0.407,0.237,0.426",0.628
"ENSG00000244754","N4BP2L2","13","-",32446358,32446480,32442387,32444126,32477886,32478048,"7,7,9","2,0,4","0,2,1","2,9,2",271,149,4.2e-06,0.000678337,"0.658,1.0,0.553","0.0,0.109,0.216",0.629
"ENSG00000060140","STYK1","12","-",10637070,10637196,10634566,10634686,10673965,10674292,"27,12,16","1,0,6","11,2,2","11,6,7",275,149,4.25e-06,0.000684395,"0.936,1.0,0.591","0.351,0.153,0.134",0.63
"ENSG00000229852","AC019205.1","6","+",73270397,73270527,73263214,73263416,73299056,73301401,"7,2,3","0,0,0","2,2,4","5,1,3",279,149,1.68e-07,3.54e-05,"1.0,1.0,1.0","0.176,0.516,0.416",0.631
"ENSG00000239779","WBP1","2","+",74459437,74459562,74458831,74458919,74459642,74459745,"11,14,23","1,0,0","7,15,1","11,4,20",274,149,8.47e-10,2.71e-07,"0.857,1.0,1.0","0.257,0.671,0.026",0.634
"ENSG00000119685","TTLL5","14","+",75737565,75737607,75735194,75735289,75745094,75745208,"80,104,53","28,35,1","18,25,8","64,80,85",191,149,0,0,"0.69,0.699,0.976","0.18,0.196,0.068",0.64
"ENSG00000167535","CACNB3","12","+",48816872,48816995,48815601,48815728,48823343,48823466,"4,5,1","0,0,4","0,4,0","18,9,3",272,149,0.000311844,0.026356095,"1.0,1.0,0.12","0.0,0.196,0.0",0.641
"ENSG00000204599","TRIM39","6","+",30327646,30327696,30326956,30326995,30328888,30329041,"7,6,2","0,3,0","0,7,2","8,7,5",199,149,4.73e-05,0.005380439,"1.0,0.6,1.0","0.0,0.428,0.23",0.647
"ENSG00000221983","UBA52","19","+",18575056,18575151,18573661,18573748,18577002,18577290,"19,14,8","0,0,0","1,7,0","13,0,13",244,149,1.42e-05,0.001968275,"1.0,1.0,1.0","0.045,1.0,0.0",0.652
"ENSG00000253593","AC110741.1","8","+",133898037,133898216,133886495,133886540,133902182,133902407,"8,5,1","0,0,0","4,4,8","5,2,9",328,149,5.11e-14,2.75e-11,"1.0,1.0,1.0","0.267,0.476,0.288",0.656
"ENSG00000137770","CTDSPL2","15","+",44501961,44502048,44499726,44499813,44503423,44503879,"5,3,5","0,0,2","0,3,2","3,2,7",236,149,5.17e-06,0.000810045,"1.0,1.0,0.612","0.0,0.486,0.153",0.658
"ENSG00000260276","AC022167.2","16","+",8850932,8851050,8849848,8849993,8855033,8855217,"2,9,4","0,6,2","0,0,0","2,7,5",267,149,3.84e-05,0.004588754,"1.0,0.456,0.527","0.0,0.0,0.0",0.661
"ENSG00000186951","PPARA","22","+",46188722,46188822,46176752,46176836,46198344,46198410,"4,5,2","0,0,0","0,10,0","13,0,7",249,149,1.12e-05,0.001596418,"1.0,1.0,1.0","0.0,1.0,0.0",0.667
"ENSG00000102984","ZNF821","16","-",71881316,71881434,71879906,71880023,71883210,71883273,"2,19,11","0,0,0","1,0,0","0,11,4",267,149,9.29e-08,2.06e-05,"1.0,1.0,1.0","1.0,0.0,0.0",0.667
"ENSG00000124570","SERPINB6","6","-",2960969,2961096,2959167,2959342,2963394,2964005,"8,1,13","0,0,0","1,0,0","0,1,1",276,149,0.000204092,0.018498497,"1.0,1.0,1.0","1.0,0.0,0.0",0.667
"ENSG00000083168","KAT6A","8","-",42049619,42049707,42048377,42049302,42051900,42051987,"5,3,2","0,0,0","2,0,0","0,5,5",237,149,5.39e-06,0.000842629,"1.0,1.0,1.0","1.0,0.0,0.0",0.667
"ENSG00000196873","CBWD3","9","+",68272991,68273197,68270301,68270385,68274881,68274938,"2,1,1","0,0,0","0,0,1","9,2,0",355,149,1.4e-07,3e-05,"1.0,1.0,1.0","0.0,0.0,1.0",0.667
"ENSG00000196295","GARS-DT","7","-",30584710,30584808,30568801,30568989,30585329,30585479,"14,26,12","0,1,0","5,0,5","2,8,6",247,149,6.9e-10,2.25e-07,"1.0,0.94,1.0","0.601,0.0,0.335",0.668
"ENSG00000120963","ZNF706","8","-",101204649,101204693,101202332,101202447,101205434,101205682,"3,13,3","0,4,1","2,1,0","7,3,6",193,149,1.18e-06,0.000213544,"1.0,0.715,0.698","0.181,0.205,0.0",0.676
"ENSG00000103599","IQCH","15","+",67395290,67395563,67388830,67389006,67400113,67400305,"2,2,5","0,0,0","4,8,4","4,3,5",422,149,5.59e-11,2.06e-08,"1.0,1.0,1.0","0.261,0.485,0.22",0.678
"ENSG00000131374","TBC1D5","3","-",17586352,17586557,17562018,17562142,17623848,17623913,"6,5,2","0,2,0","3,3,1","5,11,2",354,149,1.25e-05,0.001762135,"1.0,0.513,1.0","0.202,0.103,0.174",0.678
"ENSG00000169169","CPT1C","19","+",49691820,49691953,49691115,49691340,49692238,49692393,"45,27,21","24,0,0","34,99,51","110,208,225",282,149,8.66e-09,2.35e-06,"0.498,1.0,1.0","0.14,0.201,0.107",0.683
"ENSG00000170113","NIPA1","15","+",22819287,22819416,22814082,22814153,22820312,22820473,"8,1,7","6,0,2","0,0,0","3,4,3",278,149,4.41e-05,0.005118542,"0.417,1.0,0.652","0.0,0.0,0.0",0.69
"ENSG00000204599","TRIM39","6","+",30327651,30327696,30326834,30326995,30328888,30329041,"6,5,1","0,3,0","0,3,2","8,7,5",194,149,2.2e-05,0.002819592,"1.0,0.561,1.0","0.0,0.248,0.235",0.693
"ENSG00000166436","TRIM66","11","-",8678133,8678169,8674805,8674883,8679619,8679814,"4,12,8","0,8,0","0,7,1","2,10,7",185,149,0.000241464,0.021321557,"1.0,0.547,1.0","0.0,0.361,0.103",0.694
"ENSG00000258704","SRP54-AS1","14","-",34971941,34972213,34969169,34969307,34982429,34982492,"14,9,1","0,0,0","1,5,3","1,12,1",421,149,1.17e-11,4.69e-09,"1.0,1.0,1.0","0.261,0.129,0.515",0.698
"ENSG00000197959","DNM3","1","+",172093695,172093725,172092823,172092875,172131174,172131288,"6,1,2","1,0,4","0,0,0","57,41,65",179,149,0.000340607,0.028381558,"0.833,1.0,0.294","0.0,0.0,0.0",0.709
"ENSG00000280987","MATR3","5","+",139279934,139280058,139279050,139279129,139307238,139307556,"51,32,45","0,0,0","4,11,0","5,5,2",273,149,1.64e-07,3.48e-05,"1.0,1.0,1.0","0.304,0.546,0.0",0.717
"ENSG00000105576","TNPO2","19","-",12706009,12706109,12705681,12705830,12706195,12706282,"1,2,6","0,0,3","1,0,0","1,5,5",249,149,1.58e-05,0.002132143,"1.0,1.0,0.545","0.374,0.0,0.0",0.724
"ENSG00000123600","METTL8","2","-",171414602,171414726,171392042,171392197,171434673,171434780,"28,7,6","3,0,0","2,0,3","1,2,11",273,149,1.99e-07,4.18e-05,"0.836,1.0,1.0","0.522,0.0,0.13",0.728
"ENSG00000206149","HERC2P9","15","+",28618523,28618655,28618218,28618378,28629265,28629441,"3,2,4","0,0,0","4,6,0","6,3,2",281,149,3.99e-08,9.37e-06,"1.0,1.0,1.0","0.261,0.515,0.0",0.741
"ENSG00000160917","CPSF4","7","+",99442996,99443175,99439424,99439596,99444788,99444839,"20,48,14","3,0,6","0,0,0","19,16,14",328,149,0,0,"0.752,1.0,0.515","0.0,0.0,0.0",0.756
"ENSG00000065665","SEC61A2","10","+",12167752,12167893,12162212,12162289,12169257,12169961,"41,12,10","3,3,0","1,1,2","3,10,12",290,149,6.45e-13,3.02e-10,"0.875,0.673,1.0","0.146,0.049,0.079",0.758
"ENSG00000138380","CARF","2","+",202941859,202941980,202917876,202918043,202952558,202952679,"1,17,8","0,0,2","0,6,6","11,17,10",270,149,1.25e-09,3.88e-07,"1.0,1.0,0.688","0.0,0.163,0.249",0.759
"ENSG00000204839","MROH6","8","-",143568141,143568261,143567785,143567888,143568551,143568719,"3,7,9","0,0,0","1,1,5","1,10,7",269,149,0,0,"1.0,1.0,1.0","0.356,0.052,0.283",0.77
"ENSG00000079263","SP140","2","+",230234937,230235075,230230410,230230528,230237082,230237260,"57,114,39","0,8,0","8,0,2","8,10,5",287,149,1.01e-14,5.98e-12,"1.0,0.881,1.0","0.342,0.0,0.172",0.789
"ENSG00000078687","TNRC6C","17","+",78012002,78012060,78005057,78005079,78031515,78031842,"7,10,9","0,0,1","0,0,6","5,7,5",207,149,5.59e-11,2.06e-08,"1.0,1.0,0.866","0.0,0.0,0.463",0.801
"ENSG00000168477","TNXB","6","-",32087250,32087991,32085749,32086118,32088784,32089048,"4,11,10","0,0,0","30,19,51","21,20,24",890,149,1.11e-09,3.52e-07,"1.0,1.0,1.0","0.193,0.137,0.262",0.803
"ENSG00000183137","CEP57L1","6","+",109129303,109129492,109095561,109095575,109145218,109145381,"20,1,5","0,0,0","4,0,0","2,1,6",338,149,5.81e-10,1.91e-07,"1.0,1.0,1.0","0.469,0.0,0.0",0.844
"ENSG00000180902","D2HGDH","2","+",241748864,241749929,241744708,241744877,241750150,241750294,"33,65,88","0,0,0","2,66,56","25,35,41",1214,149,0,0,"1.0,1.0,1.0","0.01,0.188,0.144",0.886
"ENSG00000136531","SCN2A","2","+",165309351,165309443,165309164,165309256,165310322,165310595,"6,17,21","0,0,0","4,1,3","9,35,26",241,149,0,0,"1.0,1.0,1.0","0.216,0.017,0.067",0.9
"ENSG00000131374","TBC1D5","3","-",17622647,17622765,17562018,17562142,17623848,17623913,"2,17,11","0,2,0","1,0,0","5,11,2",267,149,1.11e-16,7.37e-14,"1.0,0.826,1.0","0.1,0.0,0.0",0.909
"ENSG00000138380","CARF","2","+",202913033,202913114,202912217,202912324,202917876,202918043,"2,7,4","0,1,0","0,2,0","1,17,7",230,149,1.58e-14,9.08e-12,"1.0,0.819,1.0","0.0,0.071,0.0",0.916
