"gene_id","M3_1_U87","M3_2_U87","M3_3_U87","LUC_1_U87","LUC_2_U87","LUC_3_U87","M3_U87","LUC_U87","log2FoldChange","pvalue","padj","gene_name","gene_chr","gene_start","gene_end","gene_strand","gene_length","gene_biotype","gene_description","tf_family","M3_1_U87_count","M3_2_U87_count","M3_3_U87_count","LUC_1_U87_count","LUC_2_U87_count","LUC_3_U87_count","M3_1_U87_fpkm","M3_2_U87_fpkm","M3_3_U87_fpkm","LUC_1_U87_fpkm","LUC_2_U87_fpkm","LUC_3_U87_fpkm"
"ENSG00000163032",14.1371622905148,59.8144701505921,29.4661744189655,74.3966189546036,159.339779085612,47.4917831181487,34.4726022866908,93.7427270527881,-1.44028273845353,0.00723459859169167,0.0265254572566336,"VSNL1","2",17539126,17657018,"+",3833,"protein_coding","visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]","-",13,61,28,67,187,54,0.0644523005671643,0.273655432492072,0.132313432412013,0.3538913097119,0.755083767646169,0.223131838203708
"ENSG00000203497",58.7235972067539,49.0282542217968,55.7752587216133,25.5391378500878,30.6750376849307,16.7100718378671,54.5090367167213,24.3080824576285,1.16488624989979,0.00725511327913879,0.0265894270204056,"PDCD4-AS1","10",110869868,110872233,"-",778,"antisense","PDCD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27425]","-",54,50,53,23,36,19,1.31900989479858,1.10510480081557,1.2339029324765,0.598524804759456,0.716168558692655,0.386794781987561
"ENSG00000157388",2.17494804469459,0.980565084435936,3.15709011631774,12.2143702761289,7.66875942123267,22.8664140939234,2.10420108181609,14.2498479304283,-2.77027017542053,0.00728960889956526,0.0267018780663817,"CACNA1D","3",53328963,53813733,"+",20588,"protein_coding","calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]","-",2,1,3,11,9,26,0.00184607663967016,0.000835216179361295,0.00263931860325318,0.0108171397418746,0.00676582400746655,0.0200016485076754
"ENSG00000159784",2.17494804469459,8.82508575992343,15.7854505815887,35.5327135305569,19.5979407431502,42.2149183272432,8.92849479540223,32.4485242003168,-1.85656418940793,0.00730452968372487,0.0267472068987005,"FAM131B","7",143353400,143362770,"-",6430,"protein_coding","family with sequence similarity 131 member B [Source:HGNC Symbol;Acc:HGNC:22202]","-",2,9,15,32,23,48,0.0059108904910621,0.0240682544799709,0.0422537258194218,0.10075646452966,0.0553616735322549,0.118232498473795
"ENSG00000176236",10.8747402234729,13.7279111821031,30.5185377910714,39.9743027218765,50.2729784280808,52.7686479090541,18.3737297322158,47.6719763530038,-1.37827850680304,0.0073266485004573,0.0268011036786633,"C10orf111","10",15095385,15097319,"-",1714,"bidirectional_promoter_lncRNA","chromosome 10 open reading frame 111 [Source:HGNC Symbol;Acc:HGNC:28582]","-",10,14,29,36,59,60,0.11087230413515,0.140452759515557,0.306458664081975,0.425231665864311,0.532762368421986,0.554430400515242
"ENSG00000254554",18.487058379904,30.397517617514,25.2567209305419,8.88317838263923,5.11250628082178,7.91529718635811,24.7137656426533,7.30366061660637,1.77099067812411,0.00734445632115738,0.0268559644559411,"AC080023.1","11",10302657,10303704,"-",803,"antisense","novel transcript","-",17,31,24,8,6,9,0.402315964867994,0.663833563787547,0.541352840884447,0.201701141633161,0.115645317281628,0.177514390999338
"ENSG00000086300",15.2246363128621,10.7862159287953,19.9949040700123,38.8639054240466,34.0833752054785,45.7328281878469,15.3352521038899,39.5600362724573,-1.37039132665165,0.00739100813414944,0.0270167835606496,"SNX10","7",26291895,26374329,"+",3518,"protein_coding","sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]","-",14,11,19,35,40,52,0.0756251225135603,0.0537662699566782,0.0978233405980435,0.201421638203525,0.175977240434238,0.234106844500296
"ENSG00000234377",52.1987530726701,46.086558968489,38.9374447679187,19.9871513609383,13.6333500821914,23.7458915590743,45.7409189363593,19.1221310007347,1.26060629986072,0.00741123795347977,0.0270813079374893,"RNF219-AS1","13",77919689,78617328,"+",8790,"antisense","RNF219 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42700]","-",48,47,37,18,16,27,0.103773449440353,0.0919437136441918,0.0762425780030234,0.0414588780029254,0.0281723746005757,0.0486498484547675
"ENSG00000127530",6.52484413408377,7.84452067548749,22.0996308142241,52.1886729980055,28.1187845445198,33.4201436757342,12.1563318745985,37.9092004060865,-1.63717016294597,0.00746730118617051,0.0272766803238228,"OR7C1","19",14789260,14835376,"-",11931,"protein_coding","olfactory receptor family 7 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8373]","-",6,8,21,47,33,38,0.00955670753269533,0.01152991749271,0.0318806503919566,0.0797544504481722,0.0428084438667598,0.0504444456267409
"ENSG00000117266",14.1371622905148,4.90282542217968,3.15709011631774,16.6559594674486,14.4854344623284,65.0813324211667,7.39902594300408,32.0742421169812,-2.1267264024088,0.00747271127341767,0.0272916976474498,"CDK18","1",205504595,205532793,"+",6831,"protein_coding","cyclin dependent kinase 18 [Source:HGNC Symbol;Acc:HGNC:8751]","-",13,5,3,15,17,74,0.036165373748198,0.0125863202318038,0.0079546613092924,0.0444570752995796,0.0385174017033013,0.171575011661912
"ENSG00000179399",25.0119025139878,30.397517617514,11.575997093165,42.1950973175364,72.4271723116419,50.1302155136014,22.3284724082223,54.9174950475932,-1.29928108425607,0.00751717930675424,0.0274112208285688,"GPC5","13",91398607,92873682,"+",3544,"protein_coding","glypican 5 [Source:HGNC Symbol;Acc:HGNC:4453]","-",23,31,11,38,85,57,0.123329796095256,0.15041149879272,0.0562190750039071,0.217081991950983,0.371208198413165,0.254734486783005
"ENSG00000277245",3.26242206704188,8.82508575992343,18.9425406979064,33.3119189348971,29.8229533047937,38.6970084666396,10.3433495082906,33.9439602354435,-1.71269200735091,0.0075287214814079,0.0274437833181578,"AC084782.3","15",56447120,56447697,"+",578,"antisense","novel transcript, antisense to MNS1","-",3,9,18,30,35,44,0.0986341501492975,0.267748920945005,0.56406530868972,1.0508175826001,0.937200588869713,1.20567828965564
"ENSG00000259802",16.3121103352094,33.3392128708218,56.8276220937192,81.059002741583,81.8001004931485,76.5145394681284,35.4929817665835,79.7912142342866,-1.16723199973276,0.0075734611035739,0.0275686055521814,"AC012640.2","5",10352701,10353601,"-",901,"antisense","novel transcript, antisense to MARCH6","-",15,34,54,73,96,87,0.316373689158124,0.648884177384541,1.08555965068588,1.64033285535437,1.64906885286833,1.52932949434021
"ENSG00000218803",63.0734932961431,53.9310796439765,25.2567209305419,15.5455621696187,24.7104470239719,13.1921619772635,47.4204312902205,17.8160570569514,1.40729536362269,0.0075949877251396,0.0276278197875534,"GSTM2P1","6",111046868,111047521,"-",654,"processed_pseudogene","glutathione S-transferase mu 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38009]","-",58,55,24,14,29,15,1.68532683466109,1.44609891213757,0.664688579862708,0.43339530470948,0.686297783776065,0.363262120215262
"ENSG00000267213",56.5486491620593,42.1642986307453,32.6232645352833,13.3247675739588,17.0416876027393,21.9869366287725,43.7787374426959,17.4511306018235,1.31853472494885,0.00760770151387194,0.027664488838346,"AC007773.1","19",32390050,32405560,"-",972,"antisense","uncharacterized LOC400684 [Source:NCBI gene;Acc:400684]","-",52,43,31,12,20,25,1.01664883981046,0.760703210009964,0.577670450451669,0.249947556684303,0.318460870292001,0.407361842628225
"ENSG00000132259",0,0,3.15709011631774,6.66238378697942,8.52084380136963,21.9869366287725,1.05236337210591,12.3900547390405,-3.5724363563622,0.00763609653842824,0.0277629389806049,"CNGA4","11",6234765,6244429,"+",2167,"protein_coding","cyclic nucleotide gated channel alpha 4 [Source:HGNC Symbol;Acc:HGNC:2152]","-",0,0,3,6,10,25,0,0,0.025075353670409,0.056056535555409,0.0714222348693644,0.182720678834626
"ENSG00000258927",86.9979217877836,34.3197779552578,46.3039883726601,22.2079459565981,18.7458563630132,27.2638014196779,55.8738960385671,22.7392012464297,1.2943918895479,0.00774310047009101,0.0281179198024684,"AL133467.2","14",95620914,95643285,"+",1714,"lincRNA","novel transcript","-",80,35,44,20,22,31,0.886978433081198,0.351131898788893,0.464971766193341,0.236239814369061,0.198657154326842,0.286455706932875
"ENSG00000136160",141.371622905148,190.229626380572,67.3512558147784,62.1822486784746,80.9480161130115,15.8305943727162,132.984168366833,52.9869530547341,1.32936646419072,0.00779703974441912,0.0282942317910173,"EDNRB","13",77895481,77975529,"-",5607,"protein_coding","endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]","-",130,194,64,56,95,18,0.440602225921064,0.594955155329753,0.206744584141352,0.202204764958088,0.262231824173028,0.0508450351248328
"ENSG00000143434",54.3737011173647,47.0671240529249,70.5083459310961,62.1822486784746,133.777247681503,149.511169075653,57.3163903671286,115.156888478544,-1.01202522978039,0.00785880006494873,0.0284824756962882,"SEMA6C","1",151131685,151146664,"-",5809,"protein_coding","semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]","-",50,48,67,56,157,170,0.163569572463115,0.142086533591519,0.208909480923453,0.195173371857463,0.418302656653818,0.463504705635311
"ENSG00000214407",16.3121103352094,11.7667810132312,9.47127034895321,1.1103972978299,1.70416876027393,2.6384323954527,12.516720565798,1.81766615118551,2.76096848310198,0.00786190933565177,0.0284824756962882,"LINC02085","3",101940859,101997926,"+",2051,"lincRNA","long intergenic non-protein coding RNA 2085 [Source:HGNC Symbol;Acc:HGNC:27190]","-",15,12,9,1,2,3,0.138982298357616,0.100607103075711,0.0794806797714915,0.00987116142926795,0.0150923435360227,0.0231665945022702
"ENSG00000227906",52.1987530726701,83.3480321770546,70.5083459310961,27.7599324457476,38.3437971061634,34.2996211408851,68.6850437269403,33.4677835642654,1.03358752505959,0.00795987496252444,0.0288104966128512,"SNAP25-AS1","20",10021978,10368776,"-",5440,"antisense","SNAP25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44312]","-",48,85,67,25,45,39,0.167678055253806,0.268678604698287,0.223079995346386,0.0930411401260504,0.128028294729523,0.113546123017285
"ENSG00000262904",22.8369544692932,19.6113016887187,18.9425406979064,8.88317838263923,4.26042190068482,1.7589549303018,20.4635989519728,4.96751840454195,2.07698160281405,0.00801673866736109,0.0289664137815862,"TMPOP2","16",74667506,74668706,"+",1201,"processed_pseudogene","thymopoietin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50860]","-",21,20,18,8,5,2,0.332284572443012,0.28635188510725,0.271465235988891,0.134859297861306,0.0644346307085398,0.0263750681788267
"ENSG00000272002",1.08747402234729,6.86395559105155,4.20945348842365,16.6559594674486,18.7458563630132,21.1074591636216,4.0536277006075,18.8364249980278,-2.20316844046416,0.0080429980466637,0.0290413184324542,"AC010904.2","2",7260871,7261504,"+",634,"lincRNA","novel transcript","-",1,7,4,15,22,24,0.0299739951557802,0.189854913099105,0.114276112310781,0.479000443803515,0.537063663274776,0.599554388948344
"ENSG00000213654",9.78726620112565,17.6501715198469,13.6807238373769,36.6431108283868,33.2312908253416,38.6970084666396,13.7060538527831,36.1904700401227,-1.39562358353285,0.00809762857784467,0.029188415517086,"GPSM3","6",32190766,32195523,"-",1854,"protein_coding","G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:13945]","-",9,18,13,33,39,44,0.0922500627609935,0.166945929132916,0.127004276923605,0.360361283180767,0.325572132444153,0.375880286634821
"ENSG00000164434",3.26242206704188,9.80565084435936,13.6807238373769,19.9871513609383,23.858362643835,50.1302155136014,8.91626558292603,31.3252431727915,-1.81265224880934,0.00811723834499709,0.0292440491883974,"FABP7","6",122779475,122784074,"+",2728,"protein_coding","fatty acid binding protein 7 [Source:HGNC Symbol;Acc:HGNC:3562]","-",3,10,13,18,28,57,0.0208982913439494,0.0630331037415335,0.0863144902552655,0.133586340779221,0.158856874007828,0.330930726231293
"ENSG00000260163",2.17494804469459,2.94169525330781,12.6283604652709,21.0975486587682,19.5979407431502,33.4201436757342,5.91500125442445,24.7052110258842,-2.06620318560875,0.00812899991691034,0.0292814018951145,"AC012508.1","2",127025211,127029686,"+",4476,"lincRNA","novel transcript","-",2,3,12,19,23,38,0.00849129264019869,0.0115250876009989,0.0485596884752247,0.0859404132567343,0.0795298393235923,0.134462171754389
"ENSG00000227742",2.17494804469459,0.980565084435936,11.575997093165,16.6559594674486,26.4146157842459,26.384323954527,4.91050340743185,23.1516330687405,-2.24680787567545,0.00813138987893183,0.0292849901861907,"CALR4P","1",51561866,51594897,"-",2704,"transcribed_unitary_pseudogene","calreticulin 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:35456]","-",2,1,11,15,31,30,0.014055852757962,0.00635925691593578,0.0736835805524581,0.112310015300085,0.177438294076157,0.175719990104128
"ENSG00000114115",11.9622142458202,11.7667810132312,4.20945348842365,23.318343254428,59.6459066095874,16.7100718378671,9.31281624915837,33.2247739006275,-1.83798082957525,0.00817538632004954,0.0294031225557276,"RBP1","3",139517434,139539829,"-",3905,"protein_coding","retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]","-",11,12,4,21,70,19,0.0535310223345483,0.052841272319663,0.0185534072228003,0.108876003564661,0.277440174323531,0.0770618029158317
"ENSG00000168589",4.34989608938918,4.90282542217968,10.5236337210591,26.6495351479177,20.4500251232871,23.7458915590743,6.59211841087599,23.615150610093,-1.83983773407734,0.00820022300595702,0.029475828821989,"DYNLRB2","16",80540734,80550760,"+",1464,"protein_coding","dynein light chain roadblock-type 2 [Source:HGNC Symbol;Acc:HGNC:15467]","-",4,5,10,24,24,27,0.0519221664720346,0.0587275638684779,0.123721064216249,0.331897575269321,0.253724562232644,0.292098475353419
"ENSG00000197587",15.2246363128621,21.5724318575906,25.2567209305419,2.22079459565981,5.96459066095874,7.03581972120721,20.6845963669982,5.07373499260859,2.00327121179742,0.0082066852791786,0.0294904505559811,"DMBX1","1",46506996,46514226,"+",2896,"protein_coding","diencephalon/mesencephalon homeobox 1 [Source:HGNC Symbol;Acc:HGNC:19026]","Homeobox",14,22,24,2,7,8,0.0918678111197187,0.13062827189751,0.150105777358498,0.0139818729913181,0.0374103549976999,0.0437520122690205
"ENSG00000261587",8.69979217877835,27.4558223642062,43.1468982563424,5.55198648914952,8.52084380136963,6.15634225605631,26.434170933109,6.74305751552515,1.96485732767947,0.00821431198634267,0.0295077635741231,"TMEM249","8",144352219,144354914,"-",2234,"protein_coding","transmembrane protein 249 [Source:HGNC Symbol;Acc:HGNC:44155]","-",8,28,41,5,10,7,0.06805197109674,0.21552016992808,0.332418673165448,0.0453127844481391,0.0692802072345177,0.0496273944000438
"ENSG00000274029",21.7494804469459,15.689041350975,14.7330872094828,5.55198648914952,0.852084380136963,4.39738732575451,17.3905363358012,3.60048606501366,2.30119049709474,0.00823003113271421,0.0295591767742664,"AC069209.1","12",121190868,121191518,"+",651,"lincRNA","novel transcript","-",20,16,14,5,1,5,0.583825281989698,0.422621952705139,0.389521802177609,0.155497327891156,0.0237744981508314,0.121645379734143
"ENSG00000169894",6.52484413408377,19.6113016887187,28.4138110468596,23.318343254428,49.4208940479439,94.1040887711464,18.183318956554,55.6144420245061,-1.61478925743694,0.00824740989536385,0.0296114711742122,"MUC3A","7",100949555,100968346,"+",11374,"protein_coding","mucin 3A, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7513]","-",6,20,27,21,58,107,0.0100247122887804,0.0302363824524184,0.0429967137888155,0.0373800592509232,0.0789236417424911,0.148996873855129
"ENSG00000269826",63.0734932961431,21.5724318575906,6.31418023263547,9.99357568046914,6.81667504109571,3.5179098606036,30.3200351287897,6.77605352738948,2.17378884307193,0.00826237849440717,0.0296550793553108,"AC092327.2","16",86347387,86349611,"+",901,"lincRNA","novel transcript","-",58,22,6,9,8,4,1.22331159807808,0.419866232425291,0.120617738965097,0.202232817783415,0.137422404405694,0.0703139997397798
"ENSG00000047936",59.8110712291012,62.7561654038999,71.560709303202,32.2015216370672,36.6396283458894,28.1432788848288,64.7093153120677,32.3281429559285,1.00058181809431,0.0082729903932308,0.0296847720024291,"ROS1","6",117288300,117425855,"-",7856,"protein_coding","ROS proto-oncogene 1, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]","-",55,64,68,29,43,32,0.133043942347512,0.140084975158373,0.156780542067922,0.0747361011521676,0.084714807374774,0.0645141688040139
"ENSG00000196155",678.583789944712,1558.1179191687,1785.86064246373,1936.53288741535,4178.62180019167,5258.39576413724,1340.85411719238,3791.18348391475,-1.49951577368667,0.0082823654949918,0.0297115897926025,"PLEKHG4","16",67277510,67289499,"+",7328,"protein_coding","pleckstrin homology and RhoGEF domain containing G4 [Source:HGNC Symbol;Acc:HGNC:24501]","-",624,1589,1697,1744,4904,5979,1.61820306598651,3.72864893332382,4.1945087569236,4.81831217896444,10.3575573750712,12.9225938661358
"ENSG00000133561",13.0496882681675,2.94169525330781,5.26181686052956,32.2015216370672,13.6333500821914,36.0585760711869,7.08440012733497,27.2978159301485,-1.95408440729335,0.00829583591664964,0.0297446772089975,"GIMAP6","7",150625375,150632648,"-",3913,"protein_coding","GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]","-",12,3,5,29,16,41,0.0582780871825136,0.0131833100184184,0.0231443442387667,0.150045185446314,0.0632852473138411,0.165951281905648
"ENSG00000254122",23.9244284916405,35.3003430396937,26.3090843026478,53.2990702958354,74.9834254520528,53.648125374205,28.511285277994,60.643540374031,-1.08834165327954,0.00830284317871361,0.0297647224070895,"PCDHGB7","5",141417645,141512979,"+",4966,"protein_coding","protocadherin gamma subfamily B, 7 [Source:HGNC Symbol;Acc:HGNC:8714]","-",22,36,25,48,88,61,0.0841879348435003,0.124654753367872,0.091183869317654,0.195689911475749,0.274263683057759,0.194549322377066
"ENSG00000137474",0,1.96113016887187,1.05236337210591,6.66238378697942,9.3729281815066,16.7100718378671,1.00449784699259,10.915127935451,-3.41786993254437,0.00835231901985331,0.0299318736015927,"MYO7A","11",77128264,77215241,"+",10147,"protein_coding","myosin VIIA [Source:HGNC Symbol;Acc:HGNC:7606]","-",0,2,1,6,11,19,0,0.00338926395992714,0.001785036345842,0.0119714706365006,0.0167782774473346,0.029656680830425
